job.id n m mu max.k alpha evals max.evals time.passed PD repl type
393 100 4950 20 1 1 2e+05 2e+05 143.762 29610 3 euclidean
394 100 4950 20 1 1 2e+05 2e+05 200.341 30052 4 euclidean
395 100 4950 20 1 1 2e+05 2e+05 141.536 29622 5 euclidean
396 100 4950 20 1 1 2e+05 2e+05 136.006 29496 6 euclidean
397 100 4950 20 1 1 2e+05 2e+05 135.801 29522 7 euclidean
398 100 4950 20 1 1 2e+05 2e+05 135.188 29456 8 euclidean
399 100 4950 20 1 1 2e+05 2e+05 129.204 30204 9 euclidean
400 100 4950 20 1 1 2e+05 2e+05 245.564 29932 10 euclidean
401 100 4950 20 2 0.05 2e+05 2e+05 112.956 9442 1 euclidean
402 100 4950 20 2 0.05 2e+05 2e+05 163.119 9286 2 euclidean
403 100 4950 20 2 0.05 2e+05 2e+05 114.185 9410 3 euclidean
404 100 4950 20 2 0.05 2e+05 2e+05 154.461 8992 4 euclidean
405 100 4950 20 2 0.05 2e+05 2e+05 117.26 9538 5 euclidean
406 100 4950 20 2 0.05 2e+05 2e+05 156.824 9096 6 euclidean
407 100 4950 20 2 0.05 2e+05 2e+05 107.893 8722 7 euclidean
408 100 4950 20 2 0.05 2e+05 2e+05 160.816 9276 8 euclidean
409 100 4950 20 2 0.05 2e+05 2e+05 121.431 9086 9 euclidean
410 100 4950 20 2 0.05 2e+05 2e+05 109.636 9314 10 euclidean
411 100 4950 20 2 0.1 2e+05 2e+05 153.463 12594 1 euclidean
412 100 4950 20 2 0.1 2e+05 2e+05 127.775 12698 2 euclidean
413 100 4950 20 2 0.1 2e+05 2e+05 166.664 12384 3 euclidean
414 100 4950 20 2 0.1 2e+05 2e+05 112.795 13250 4 euclidean
415 100 4950 20 2 0.1 2e+05 2e+05 163.249 13274 5 euclidean
416 100 4950 20 2 0.1 2e+05 2e+05 165.042 12736 6 euclidean
417 100 4950 20 2 0.1 2e+05 2e+05 116.257 12936 7 euclidean
418 100 4950 20 2 0.1 2e+05 2e+05 129.535 13104 8 euclidean
419 100 4950 20 2 0.1 2e+05 2e+05 120.343 12884 9 euclidean
420 100 4950 20 2 0.1 2e+05 2e+05 176.71 13184 10 euclidean
421 100 4950 20 2 0.5 2e+05 2e+05 131.601 24256 1 euclidean
422 100 4950 20 2 0.5 2e+05 2e+05 122.121 24914 2 euclidean
423 100 4950 20 2 0.5 2e+05 2e+05 118.936 24564 3 euclidean
424 100 4950 20 2 0.5 2e+05 2e+05 183.539 24554 4 euclidean
425 100 4950 20 2 0.5 2e+05 2e+05 117.02 24974 5 euclidean
426 100 4950 20 2 0.5 2e+05 2e+05 159.994 24258 6 euclidean
427 100 4950 20 2 0.5 2e+05 2e+05 120.333 24938 7 euclidean
428 100 4950 20 2 0.5 2e+05 2e+05 162.807 24820 8 euclidean
429 100 4950 20 2 0.5 2e+05 2e+05 155.624 24852 9 euclidean
430 100 4950 20 2 0.5 2e+05 2e+05 156.129 24088 10 euclidean
431 100 4950 20 2 1 2e+05 2e+05 121.683 30530 1 euclidean
432 100 4950 20 2 1 2e+05 2e+05 170.703 30458 2 euclidean
433 100 4950 20 2 1 2e+05 2e+05 190.791 30520 3 euclidean
434 100 4950 20 2 1 2e+05 2e+05 128.687 30522 4 euclidean
435 100 4950 20 2 1 2e+05 2e+05 174.446 30150 5 euclidean
436 100 4950 20 2 1 2e+05 2e+05 117.071 30752 6 euclidean
437 100 4950 20 2 1 2e+05 2e+05 125.085 30652 7 euclidean
438 100 4950 20 2 1 2e+05 2e+05 167.724 30378 8 euclidean
439 100 4950 20 2 1 2e+05 2e+05 175.113 30566 9 euclidean
440 100 4950 20 2 1 2e+05 2e+05 166.398 30646 10 euclidean
441 100 4950 20 3 0.05 2e+05 2e+05 123.403 8660 1 euclidean
442 100 4950 20 3 0.05 2e+05 2e+05 110.711 8770 2 euclidean
443 100 4950 20 3 0.05 2e+05 2e+05 152.048 9050 3 euclidean
444 100 4950 20 3 0.05 2e+05 2e+05 111.863 8596 4 euclidean
445 100 4950 20 3 0.05 2e+05 2e+05 161.402 8756 5 euclidean
446 100 4950 20 3 0.05 2e+05 2e+05 109.671 8388 6 euclidean
447 100 4950 20 3 0.05 2e+05 2e+05 114.117 8366 7 euclidean
448 100 4950 20 3 0.05 2e+05 2e+05 114.502 8844 8 euclidean
449 100 4950 20 3 0.05 2e+05 2e+05 122.845 9470 9 euclidean
450 100 4950 20 3 0.05 2e+05 2e+05 113.013 9216 10 euclidean
451 100 4950 20 3 0.1 2e+05 2e+05 148.536 12102 1 euclidean
452 100 4950 20 3 0.1 2e+05 2e+05 116.554 12960 2 euclidean
453 100 4950 20 3 0.1 2e+05 2e+05 108.011 12584 3 euclidean
454 100 4950 20 3 0.1 2e+05 2e+05 115.232 13212 4 euclidean
455 100 4950 20 3 0.1 2e+05 2e+05 112.599 11868 5 euclidean
456 100 4950 20 3 0.1 2e+05 2e+05 126.018 12328 6 euclidean
457 100 4950 20 3 0.1 2e+05 2e+05 115.413 11472 7 euclidean
458 100 4950 20 3 0.1 2e+05 2e+05 114.314 12028 8 euclidean
459 100 4950 20 3 0.1 2e+05 2e+05 115.293 12366 9 euclidean
460 100 4950 20 3 0.1 2e+05 2e+05 110.173 12384 10 euclidean
461 100 4950 20 3 0.5 2e+05 2e+05 161.416 24672 1 euclidean
462 100 4950 20 3 0.5 2e+05 2e+05 148.208 24566 2 euclidean
463 100 4950 20 3 0.5 2e+05 2e+05 115.687 24228 3 euclidean
464 100 4950 20 3 0.5 2e+05 2e+05 314.278 24160 4 euclidean
465 100 4950 20 3 0.5 2e+05 2e+05 151.255 24406 5 euclidean
466 100 4950 20 3 0.5 2e+05 2e+05 128.208 24558 6 euclidean
467 100 4950 20 3 0.5 2e+05 2e+05 170.323 24826 7 euclidean
468 100 4950 20 3 0.5 2e+05 2e+05 115.631 24404 8 euclidean
469 100 4950 20 3 0.5 2e+05 2e+05 148.117 24204 9 euclidean
470 100 4950 20 3 0.5 2e+05 2e+05 173.175 23986 10 euclidean
471 100 4950 20 3 1 2e+05 2e+05 127.402 30492 1 euclidean
472 100 4950 20 3 1 2e+05 2e+05 148.995 30466 2 euclidean
473 100 4950 20 3 1 2e+05 2e+05 175.374 30470 3 euclidean
474 100 4950 20 3 1 2e+05 2e+05 120.188 30444 4 euclidean
475 100 4950 20 3 1 2e+05 2e+05 156.312 30382 5 euclidean
476 100 4950 20 3 1 2e+05 2e+05 129.066 30262 6 euclidean
477 100 4950 20 3 1 2e+05 2e+05 331.376 30392 7 euclidean
478 100 4950 20 3 1 2e+05 2e+05 146.7 30576 8 euclidean
479 100 4950 20 3 1 2e+05 2e+05 115.38 30036 9 euclidean
480 100 4950 20 3 1 2e+05 2e+05 152.182 30468 10 euclidean
481 100 4950 50 1 0.05 5e+05 5e+05 409.248 62418 1 euclidean
482 100 4950 50 1 0.05 5e+05 5e+05 477.336 64754 2 euclidean
483 100 4950 50 1 0.05 5e+05 5e+05 442.076 64318 3 euclidean
484 100 4950 50 1 0.05 5e+05 5e+05 547.65 65266 4 euclidean
485 100 4950 50 1 0.05 5e+05 5e+05 426.632 64750 5 euclidean
486 100 4950 50 1 0.05 5e+05 5e+05 404.011 66118 6 euclidean
487 100 4950 50 1 0.05 5e+05 5e+05 543.48 65020 7 euclidean
488 100 4950 50 1 0.05 5e+05 5e+05 424.874 65250 8 euclidean
489 100 4950 50 1 0.05 5e+05 5e+05 434.729 65744 9 euclidean
490 100 4950 50 1 0.05 5e+05 5e+05 529.329 65290 10 euclidean
491 100 4950 50 1 0.1 5e+05 5e+05 471.193 89298 1 euclidean
492 100 4950 50 1 0.1 5e+05 5e+05 512.369 88984 2 euclidean
493 100 4950 50 1 0.1 5e+05 5e+05 1152.852 88920 3 euclidean
494 100 4950 50 1 0.1 5e+05 5e+05 641.421 90124 4 euclidean
495 100 4950 50 1 0.1 5e+05 5e+05 406.658 88870 5 euclidean
496 100 4950 50 1 0.1 5e+05 5e+05 384.544 88750 6 euclidean
497 100 4950 50 1 0.1 5e+05 5e+05 485.977 88294 7 euclidean
498 100 4950 50 1 0.1 5e+05 5e+05 562.46 88576 8 euclidean
499 100 4950 50 1 0.1 5e+05 5e+05 374.458 88984 9 euclidean
500 100 4950 50 1 0.1 5e+05 5e+05 511.451 91172 10 euclidean
501 100 4950 50 1 0.5 5e+05 5e+05 427.151 165334 1 euclidean
502 100 4950 50 1 0.5 5e+05 5e+05 452.734 165360 2 euclidean
503 100 4950 50 1 0.5 5e+05 5e+05 409.329 165198 3 euclidean
504 100 4950 50 1 0.5 5e+05 5e+05 421.053 165274 4 euclidean
505 100 4950 50 1 0.5 5e+05 5e+05 623.158 163308 5 euclidean
506 100 4950 50 1 0.5 5e+05 5e+05 610.565 165494 6 euclidean
507 100 4950 50 1 0.5 5e+05 5e+05 478.457 164784 7 euclidean
508 100 4950 50 1 0.5 5e+05 5e+05 410.059 165290 8 euclidean
509 100 4950 50 1 0.5 5e+05 5e+05 388.44 166334 9 euclidean
510 100 4950 50 1 0.5 5e+05 5e+05 450.081 166540 10 euclidean
511 100 4950 50 1 1 5e+05 5e+05 593.878 199322 1 euclidean
512 100 4950 50 1 1 5e+05 5e+05 478.719 197678 2 euclidean
513 100 4950 50 1 1 5e+05 5e+05 627.702 197904 3 euclidean
514 100 4950 50 1 1 5e+05 5e+05 420.814 198420 4 euclidean
515 100 4950 50 1 1 5e+05 5e+05 426.823 198730 5 euclidean
516 100 4950 50 1 1 5e+05 5e+05 450.365 198522 6 euclidean
517 100 4950 50 1 1 5e+05 5e+05 601.204 199080 7 euclidean
518 100 4950 50 1 1 5e+05 5e+05 463.815 198398 8 euclidean
519 100 4950 50 1 1 5e+05 5e+05 725.238 197362 9 euclidean
520 100 4950 50 1 1 5e+05 5e+05 452.193 199928 10 euclidean
521 100 4950 50 2 0.05 5e+05 5e+05 370.275 63596 1 euclidean
522 100 4950 50 2 0.05 5e+05 5e+05 472.286 61412 2 euclidean
523 100 4950 50 2 0.05 5e+05 5e+05 308.585 63258 3 euclidean
524 100 4950 50 2 0.05 5e+05 5e+05 353.748 65142 4 euclidean
525 100 4950 50 2 0.05 5e+05 5e+05 342.091 62880 5 euclidean
526 100 4950 50 2 0.05 5e+05 5e+05 429.858 63086 6 euclidean
527 100 4950 50 2 0.05 5e+05 5e+05 489.031 60496 7 euclidean
528 100 4950 50 2 0.05 5e+05 5e+05 347.452 63320 8 euclidean
529 100 4950 50 2 0.05 5e+05 5e+05 476.751 64864 9 euclidean
530 100 4950 50 2 0.05 5e+05 5e+05 351.463 63936 10 euclidean
531 100 4950 50 2 0.1 5e+05 5e+05 345.048 87320 1 euclidean
532 100 4950 50 2 0.1 5e+05 5e+05 501.96 86852 2 euclidean
533 100 4950 50 2 0.1 5e+05 5e+05 357.508 84996 3 euclidean
534 100 4950 50 2 0.1 5e+05 5e+05 374.106 90568 4 euclidean
535 100 4950 50 2 0.1 5e+05 5e+05 470.128 87582 5 euclidean
536 100 4950 50 2 0.1 5e+05 5e+05 354.142 88622 6 euclidean
537 100 4950 50 2 0.1 5e+05 5e+05 380.979 88310 7 euclidean
538 100 4950 50 2 0.1 5e+05 5e+05 457.565 87756 8 euclidean
539 100 4950 50 2 0.1 5e+05 5e+05 447.049 88190 9 euclidean
540 100 4950 50 2 0.1 5e+05 5e+05 371.735 88764 10 euclidean
541 100 4950 50 2 0.5 5e+05 5e+05 468.47 163838 1 euclidean
542 100 4950 50 2 0.5 5e+05 5e+05 499.327 163968 2 euclidean
543 100 4950 50 2 0.5 5e+05 5e+05 396.276 165204 3 euclidean
544 100 4950 50 2 0.5 5e+05 5e+05 477.757 165078 4 euclidean
545 100 4950 50 2 0.5 5e+05 5e+05 364.045 164052 5 euclidean
546 100 4950 50 2 0.5 5e+05 5e+05 556.787 166462 6 euclidean
547 100 4950 50 2 0.5 5e+05 5e+05 510.863 164402 7 euclidean
548 100 4950 50 2 0.5 5e+05 5e+05 370.707 165034 8 euclidean
549 100 4950 50 2 0.5 5e+05 5e+05 386.553 162816 9 euclidean
550 100 4950 50 2 0.5 5e+05 5e+05 594.177 162416 10 euclidean
551 100 4950 50 2 1 5e+05 5e+05 377.324 199916 1 euclidean
552 100 4950 50 2 1 5e+05 5e+05 397.179 200394 2 euclidean
553 100 4950 50 2 1 5e+05 5e+05 506.421 199350 3 euclidean
554 100 4950 50 2 1 5e+05 5e+05 509.475 200388 4 euclidean
555 100 4950 50 2 1 5e+05 5e+05 382.047 199690 5 euclidean
556 100 4950 50 2 1 5e+05 5e+05 395.898 199892 6 euclidean
557 100 4950 50 2 1 5e+05 5e+05 390.895 199736 7 euclidean
558 100 4950 50 2 1 5e+05 5e+05 414.99 198098 8 euclidean
559 100 4950 50 2 1 5e+05 5e+05 432.048 199426 9 euclidean
560 100 4950 50 2 1 5e+05 5e+05 392.357 199802 10 euclidean
561 100 4950 50 3 0.05 5e+05 5e+05 464.176 62636 1 euclidean
562 100 4950 50 3 0.05 5e+05 5e+05 327.585 65106 2 euclidean
563 100 4950 50 3 0.05 5e+05 5e+05 292.433 63476 3 euclidean
564 100 4950 50 3 0.05 5e+05 5e+05 426.013 61856 4 euclidean
565 100 4950 50 3 0.05 5e+05 5e+05 451.81 63732 5 euclidean
566 100 4950 50 3 0.05 5e+05 5e+05 314.371 63800 6 euclidean
567 100 4950 50 3 0.05 5e+05 5e+05 422.649 61918 7 euclidean
568 100 4950 50 3 0.05 5e+05 5e+05 424.813 60934 8 euclidean
569 100 4950 50 3 0.05 5e+05 5e+05 486.265 61592 9 euclidean
570 100 4950 50 3 0.05 5e+05 5e+05 429.911 62358 10 euclidean
571 100 4950 50 3 0.1 5e+05 5e+05 321.233 87126 1 euclidean
572 100 4950 50 3 0.1 5e+05 5e+05 318.156 85396 2 euclidean
573 100 4950 50 3 0.1 5e+05 5e+05 474.504 83470 3 euclidean
574 100 4950 50 3 0.1 5e+05 5e+05 419.742 86350 4 euclidean
575 100 4950 50 3 0.1 5e+05 5e+05 336.769 86660 5 euclidean
576 100 4950 50 3 0.1 5e+05 5e+05 429.069 84284 6 euclidean
577 100 4950 50 3 0.1 5e+05 5e+05 410.605 87216 7 euclidean
578 100 4950 50 3 0.1 5e+05 5e+05 343.18 85442 8 euclidean
579 100 4950 50 3 0.1 5e+05 5e+05 421.18 86628 9 euclidean
580 100 4950 50 3 0.1 5e+05 5e+05 311.228 85996 10 euclidean
581 100 4950 50 3 0.5 5e+05 5e+05 434.258 163260 1 euclidean
582 100 4950 50 3 0.5 5e+05 5e+05 338.66 163052 2 euclidean
583 100 4950 50 3 0.5 5e+05 5e+05 452.902 162764 3 euclidean
584 100 4950 50 3 0.5 5e+05 5e+05 341.165 163232 4 euclidean
585 100 4950 50 3 0.5 5e+05 5e+05 335.201 163968 5 euclidean
586 100 4950 50 3 0.5 5e+05 5e+05 346.155 162422 6 euclidean
587 100 4950 50 3 0.5 5e+05 5e+05 479.699 162130 7 euclidean
588 100 4950 50 3 0.5 5e+05 5e+05 438.699 163888 8 euclidean
589 100 4950 50 3 0.5 5e+05 5e+05 348.634 164886 9 euclidean
590 100 4950 50 3 0.5 5e+05 5e+05 379.772 161022 10 euclidean
591 100 4950 50 3 1 5e+05 5e+05 339.635 199998 1 euclidean
592 100 4950 50 3 1 5e+05 5e+05 407.725 199270 2 euclidean
593 100 4950 50 3 1 5e+05 5e+05 359.817 199962 3 euclidean
594 100 4950 50 3 1 5e+05 5e+05 361.061 200418 4 euclidean
595 100 4950 50 3 1 5e+05 5e+05 373.249 198582 5 euclidean
596 100 4950 50 3 1 5e+05 5e+05 396.908 199856 6 euclidean
597 100 4950 50 3 1 5e+05 5e+05 374.332 199820 7 euclidean
598 100 4950 50 3 1 5e+05 5e+05 472.793 199234 8 euclidean
599 100 4950 50 3 1 5e+05 5e+05 507.649 199540 9 euclidean
600 100 4950 50 3 1 5e+05 5e+05 355.975 197916 10 euclidean
601 200 19900 2 1 0.05 80000 80000 60.222 36 1 euclidean
602 200 19900 2 1 0.05 80000 80000 43.34 20 2 euclidean
603 200 19900 2 1 0.05 80000 80000 56.215 44 3 euclidean
604 200 19900 2 1 0.05 80000 80000 57.008 50 4 euclidean
605 200 19900 2 1 0.05 80000 80000 57.014 42 5 euclidean
606 200 19900 2 1 0.05 80000 80000 43.931 48 6 euclidean
607 200 19900 2 1 0.05 80000 80000 62.146 34 7 euclidean
608 200 19900 2 1 0.05 80000 80000 53.859 44 8 euclidean
609 200 19900 2 1 0.05 80000 80000 40.503 44 9 euclidean
610 200 19900 2 1 0.05 80000 80000 57.603 16 10 euclidean
611 200 19900 2 1 0.1 80000 80000 42.024 52 1 euclidean
612 200 19900 2 1 0.1 80000 80000 58.332 30 2 euclidean
613 200 19900 2 1 0.1 80000 80000 67.282 46 3 euclidean
614 200 19900 2 1 0.1 80000 80000 42.421 54 4 euclidean
615 200 19900 2 1 0.1 80000 80000 41.321 26 5 euclidean
616 200 19900 2 1 0.1 80000 80000 46.899 16 6 euclidean
617 200 19900 2 1 0.1 80000 80000 55.95 64 7 euclidean
618 200 19900 2 1 0.1 80000 80000 45.004 38 8 euclidean
619 200 19900 2 1 0.1 80000 80000 44.458 44 9 euclidean
620 200 19900 2 1 0.1 80000 80000 40.608 44 10 euclidean
621 200 19900 2 1 0.5 80000 80000 58.588 106 1 euclidean
622 200 19900 2 1 0.5 80000 80000 63.679 92 2 euclidean
623 200 19900 2 1 0.5 80000 80000 40.547 104 3 euclidean
624 200 19900 2 1 0.5 80000 80000 57.641 126 4 euclidean
625 200 19900 2 1 0.5 80000 80000 44.212 136 5 euclidean
626 200 19900 2 1 0.5 80000 80000 62.582 94 6 euclidean
627 200 19900 2 1 0.5 80000 80000 42.329 96 7 euclidean
628 200 19900 2 1 0.5 80000 80000 42.358 148 8 euclidean
629 200 19900 2 1 0.5 80000 80000 56.747 92 9 euclidean
630 200 19900 2 1 0.5 80000 80000 58.69 88 10 euclidean
631 200 19900 2 1 1 80000 80000 47.039 146 1 euclidean
632 200 19900 2 1 1 80000 80000 65.065 176 2 euclidean
633 200 19900 2 1 1 80000 80000 44.025 170 3 euclidean
634 200 19900 2 1 1 80000 80000 43.767 158 4 euclidean
635 200 19900 2 1 1 80000 80000 59.21 130 5 euclidean
636 200 19900 2 1 1 80000 80000 45.382 162 6 euclidean
637 200 19900 2 1 1 80000 80000 59.407 158 7 euclidean
638 200 19900 2 1 1 80000 80000 41.879 156 8 euclidean
639 200 19900 2 1 1 80000 80000 43.718 152 9 euclidean
640 200 19900 2 1 1 80000 80000 59.302 174 10 euclidean
641 200 19900 2 2 0.05 80000 80000 57.259 50 1 euclidean
642 200 19900 2 2 0.05 80000 80000 59.245 52 2 euclidean
643 200 19900 2 2 0.05 80000 80000 38.898 44 3 euclidean
644 200 19900 2 2 0.05 80000 80000 43.145 30 4 euclidean
645 200 19900 2 2 0.05 80000 80000 55.926 62 5 euclidean
646 200 19900 2 2 0.05 80000 80000 44.187 36 6 euclidean
647 200 19900 2 2 0.05 80000 80000 40.981 64 7 euclidean
648 200 19900 2 2 0.05 80000 80000 43.828 56 8 euclidean
649 200 19900 2 2 0.05 80000 80000 40.726 44 9 euclidean
650 200 19900 2 2 0.05 80000 80000 59.351 62 10 euclidean
651 200 19900 2 2 0.1 80000 80000 45.258 88 1 euclidean
652 200 19900 2 2 0.1 80000 80000 64.226 76 2 euclidean
653 200 19900 2 2 0.1 80000 80000 55.811 102 3 euclidean
654 200 19900 2 2 0.1 80000 80000 47.203 88 4 euclidean
655 200 19900 2 2 0.1 80000 80000 45.212 80 5 euclidean
656 200 19900 2 2 0.1 80000 80000 43.977 108 6 euclidean
657 200 19900 2 2 0.1 80000 80000 63.72 94 7 euclidean
658 200 19900 2 2 0.1 80000 80000 41.889 98 8 euclidean
659 200 19900 2 2 0.1 80000 80000 43.88 78 9 euclidean
660 200 19900 2 2 0.1 80000 80000 61.913 78 10 euclidean
661 200 19900 2 2 0.5 80000 80000 56.698 248 1 euclidean
662 200 19900 2 2 0.5 80000 80000 42.397 250 2 euclidean
663 200 19900 2 2 0.5 80000 80000 60.126 260 3 euclidean
664 200 19900 2 2 0.5 80000 80000 44.104 236 4 euclidean
665 200 19900 2 2 0.5 80000 80000 43.51 228 5 euclidean
666 200 19900 2 2 0.5 80000 80000 44.358 246 6 euclidean
667 200 19900 2 2 0.5 80000 80000 42.175 214 7 euclidean
668 200 19900 2 2 0.5 80000 80000 42.907 236 8 euclidean
669 200 19900 2 2 0.5 80000 80000 56.724 226 9 euclidean
670 200 19900 2 2 0.5 80000 80000 42.947 238 10 euclidean
671 200 19900 2 2 1 80000 80000 42.397 326 1 euclidean
672 200 19900 2 2 1 80000 80000 40.4 322 2 euclidean
673 200 19900 2 2 1 80000 80000 43.979 314 3 euclidean
674 200 19900 2 2 1 80000 80000 63.298 328 4 euclidean
675 200 19900 2 2 1 80000 80000 43.449 328 5 euclidean
676 200 19900 2 2 1 80000 80000 44.163 338 6 euclidean
677 200 19900 2 2 1 80000 80000 118.841 348 7 euclidean
678 200 19900 2 2 1 80000 80000 57.428 318 8 euclidean
679 200 19900 2 2 1 80000 80000 57.567 326 9 euclidean
680 200 19900 2 2 1 80000 80000 63.263 328 10 euclidean
681 200 19900 2 3 0.05 80000 80000 43.54 52 1 euclidean
682 200 19900 2 3 0.05 80000 80000 58.215 38 2 euclidean
683 200 19900 2 3 0.05 80000 80000 42.697 46 3 euclidean
684 200 19900 2 3 0.05 80000 80000 41.011 46 4 euclidean
685 200 19900 2 3 0.05 80000 80000 58.531 54 5 euclidean
686 200 19900 2 3 0.05 80000 80000 55.697 44 6 euclidean
687 200 19900 2 3 0.05 80000 80000 41.441 42 7 euclidean
688 200 19900 2 3 0.05 80000 80000 42.712 44 8 euclidean
689 200 19900 2 3 0.05 80000 80000 60.2 50 9 euclidean
690 200 19900 2 3 0.05 80000 80000 43.486 46 10 euclidean
691 200 19900 2 3 0.1 80000 80000 55.297 62 1 euclidean
692 200 19900 2 3 0.1 80000 80000 57.511 78 2 euclidean
693 200 19900 2 3 0.1 80000 80000 43.666 92 3 euclidean
694 200 19900 2 3 0.1 80000 80000 45.149 84 4 euclidean
695 200 19900 2 3 0.1 80000 80000 56.168 84 5 euclidean
696 200 19900 2 3 0.1 80000 80000 55.198 92 6 euclidean
697 200 19900 2 3 0.1 80000 80000 42.291 76 7 euclidean
698 200 19900 2 3 0.1 80000 80000 57.886 100 8 euclidean
699 200 19900 2 3 0.1 80000 80000 43.438 90 9 euclidean
700 200 19900 2 3 0.1 80000 80000 57.229 86 10 euclidean
701 200 19900 2 3 0.5 80000 80000 60.327 234 1 euclidean
702 200 19900 2 3 0.5 80000 80000 41.111 218 2 euclidean
703 200 19900 2 3 0.5 80000 80000 53.95 202 3 euclidean
704 200 19900 2 3 0.5 80000 80000 44.388 228 4 euclidean
705 200 19900 2 3 0.5 80000 80000 57.244 218 5 euclidean
706 200 19900 2 3 0.5 80000 80000 42.24 244 6 euclidean
707 200 19900 2 3 0.5 80000 80000 65.079 210 7 euclidean
708 200 19900 2 3 0.5 80000 80000 60.767 220 8 euclidean
709 200 19900 2 3 0.5 80000 80000 43.121 206 9 euclidean
710 200 19900 2 3 0.5 80000 80000 41.394 230 10 euclidean
711 200 19900 2 3 1 80000 80000 57.7 340 1 euclidean
712 200 19900 2 3 1 80000 80000 57.791 298 2 euclidean
713 200 19900 2 3 1 80000 80000 42.286 316 3 euclidean
714 200 19900 2 3 1 80000 80000 57.013 318 4 euclidean
715 200 19900 2 3 1 80000 80000 54.467 340 5 euclidean
716 200 19900 2 3 1 80000 80000 44.349 314 6 euclidean
717 200 19900 2 3 1 80000 80000 44.842 324 7 euclidean
718 200 19900 2 3 1 80000 80000 47.608 336 8 euclidean
719 200 19900 2 3 1 80000 80000 41.206 308 9 euclidean
720 200 19900 2 3 1 80000 80000 42.436 326 10 euclidean
721 200 19900 3 1 0.05 120000 120000 82.419 150 1 euclidean
722 200 19900 3 1 0.05 120000 120000 111.401 88 2 euclidean
723 200 19900 3 1 0.05 120000 120000 105.964 84 3 euclidean
724 200 19900 3 1 0.05 120000 120000 83.218 110 4 euclidean
725 200 19900 3 1 0.05 120000 120000 64.92 110 5 euclidean
726 200 19900 3 1 0.05 120000 120000 64.512 130 6 euclidean
727 200 19900 3 1 0.05 120000 120000 66.477 70 7 euclidean
728 200 19900 3 1 0.05 120000 120000 84.928 112 8 euclidean
729 200 19900 3 1 0.05 120000 120000 181.001 136 9 euclidean
730 200 19900 3 1 0.05 120000 120000 66.241 104 10 euclidean
731 200 19900 3 1 0.1 120000 120000 62.781 116 1 euclidean
732 200 19900 3 1 0.1 120000 120000 110.437 134 2 euclidean
733 200 19900 3 1 0.1 120000 120000 63.543 108 3 euclidean
734 200 19900 3 1 0.1 120000 120000 93.858 174 4 euclidean
735 200 19900 3 1 0.1 120000 120000 90.035 174 5 euclidean
736 200 19900 3 1 0.1 120000 120000 88.223 172 6 euclidean
737 200 19900 3 1 0.1 120000 120000 64.476 146 7 euclidean
738 200 19900 3 1 0.1 120000 120000 93.324 148 8 euclidean
739 200 19900 3 1 0.1 120000 120000 67.504 108 9 euclidean
740 200 19900 3 1 0.1 120000 120000 93.714 150 10 euclidean
741 200 19900 3 1 0.5 120000 120000 96.37 318 1 euclidean
742 200 19900 3 1 0.5 120000 120000 62.717 306 2 euclidean
743 200 19900 3 1 0.5 120000 120000 85.559 298 3 euclidean
744 200 19900 3 1 0.5 120000 120000 98.652 312 4 euclidean
745 200 19900 3 1 0.5 120000 120000 73.281 338 5 euclidean
746 200 19900 3 1 0.5 120000 120000 67.47 330 6 euclidean
747 200 19900 3 1 0.5 120000 120000 100.303 304 7 euclidean
748 200 19900 3 1 0.5 120000 120000 85.019 290 8 euclidean
749 200 19900 3 1 0.5 120000 120000 87.383 334 9 euclidean
750 200 19900 3 1 0.5 120000 120000 985.433 266 10 euclidean
751 200 19900 3 1 1 120000 120000 90.913 464 1 euclidean
752 200 19900 3 1 1 120000 120000 90.529 460 2 euclidean
753 200 19900 3 1 1 120000 120000 68.159 466 3 euclidean
754 200 19900 3 1 1 120000 120000 67.231 442 4 euclidean
755 200 19900 3 1 1 120000 120000 65.358 472 5 euclidean
756 200 19900 3 1 1 120000 120000 89.093 516 6 euclidean
757 200 19900 3 1 1 120000 120000 70.248 390 7 euclidean
758 200 19900 3 1 1 120000 120000 68.695 428 8 euclidean
759 200 19900 3 1 1 120000 120000 66.509 486 9 euclidean
760 200 19900 3 1 1 120000 120000 63.334 472 10 euclidean
761 200 19900 3 2 0.05 120000 120000 66.868 112 1 euclidean
762 200 19900 3 2 0.05 120000 120000 87.213 152 2 euclidean
763 200 19900 3 2 0.05 120000 120000 69.391 132 3 euclidean
764 200 19900 3 2 0.05 120000 120000 66.535 152 4 euclidean
765 200 19900 3 2 0.05 120000 120000 64.43 168 5 euclidean
766 200 19900 3 2 0.05 120000 120000 66.716 178 6 euclidean
767 200 19900 3 2 0.05 120000 120000 93.354 150 7 euclidean
768 200 19900 3 2 0.05 120000 120000 82.983 146 8 euclidean
769 200 19900 3 2 0.05 120000 120000 88.84 152 9 euclidean
770 200 19900 3 2 0.05 120000 120000 68.493 164 10 euclidean
771 200 19900 3 2 0.1 120000 120000 64.163 278 1 euclidean
772 200 19900 3 2 0.1 120000 120000 180.018 292 2 euclidean
773 200 19900 3 2 0.1 120000 120000 68.542 276 3 euclidean
774 200 19900 3 2 0.1 120000 120000 84.284 250 4 euclidean
775 200 19900 3 2 0.1 120000 120000 67.353 248 5 euclidean
776 200 19900 3 2 0.1 120000 120000 87.905 256 6 euclidean
777 200 19900 3 2 0.1 120000 120000 71.947 258 7 euclidean
778 200 19900 3 2 0.1 120000 120000 85.597 260 8 euclidean
